name,hr,ra,dec,mag
Cervantes,6585,17.735752,-51.834053,5.12
HR4178,4178,10.69908,65.71628,5.12
Albireo B,7418,19.51261,27.965276,5.12
HR7430,7430,19.585349,-10.560444,5.12
HR2793,2793,7.367397,36.760584,5.12
HR3059,3059,7.861663,1.766868,5.12
HR3692,3692,9.273066,-44.265735,5.12
HR8516,8516,22.35988,-21.59823,5.12
HR4442,4442,11.530223,-59.515648,5.12
HR6877,6877,18.350283,28.869954,5.12
HR8767,8767,23.05828,-34.749412,5.12
HR7560,7560,19.850456,10.415727,5.12
HR4246,4246,10.892911,54.585128,5.12
HR7846,7846,20.565297,-44.516048,5.12
HR934,934,3.060239,-59.737775,5.12
HR6457,6457,17.348391,24.499435,5.13
HR3306,3306,8.43188,7.564506,5.13
HR1895,1895,5.587907,-5.389696,5.13
HR46,46,0.241008,-7.780532,5.13
HR6045,6045,16.254257,-47.372021,5.13
HR5775,5775,15.577033,-28.046983,5.13
HR378,378,1.296654,3.614466,5.13
HR7295,7295,19.194597,56.859213,5.13
HR4449,4449,11.54837,-31.087226,5.13
HR5607,5607,15.088656,-41.067236,5.13
HR5299,5299,14.132154,43.854452,5.13
HR3262,3262,8.334406,27.217707,5.13
HR9087,9087,0.030402,-3.027504,5.13
HR8021,8021,21.078621,-77.023767,5.13
HR1009,1009,3.411267,64.585996,5.13
HR724,724,2.467139,-33.811039,5.13
HR9069,9069,23.982155,-52.745807,5.13
HR6424,6424,17.300189,-24.286901,5.14
HR2649,2649,7.060576,10.951817,5.14
HR5925,5925,15.948193,-33.966134,5.14
HR3121,3121,7.964368,-45.577669,5.14
HR4646,4646,12.203311,77.616241,5.14
HR3244,3244,8.22671,-46.991628,5.14
HR1177,1177,3.825748,33.091382,5.14
HR7608,7608,19.88816,57.523482,5.14
HR5023,5023,13.304034,49.682062,5.14
HR1061,1061,3.506797,11.336442,5.14
HR2927,2927,7.621303,-4.110979,5.14
HR2490,2490,6.849191,67.571934,5.14
HR2548,2548,6.831838,-46.61456,5.14
HR7770,7770,20.310853,34.982775,5.14
HR4699,4699,12.348809,-13.565724,5.14
HR7127,7127,18.976812,-60.20055,5.14
HR4475,4475,11.616852,-61.283442,5.14
HR4221,4221,10.782634,-56.757192,5.14
HR3013,3013,7.791757,33.415697,5.14
HR2652,2652,7.014303,-51.402585,5.14
HR7881,7881,20.699186,-66.760682,5.14
HR366,366,1.240011,-7.922826,5.14
HR1836,1836,5.438687,-58.91252,5.14
HR7287,7287,19.228529,2.293707,5.14
HR152,152,0.612903,44.488587,5.14
HR2130,2130,6.057602,19.690561,5.14
HR3163,3163,8.08458,13.118215,5.14
HR2683,2683,7.071757,-56.749724,5.14
HR4423,4423,11.476413,-42.674203,5.14
HR7385,7385,19.424611,19.798365,5.14
HR5800,5800,15.587476,39.010067,5.14
HR5366,5366,14.325689,-2.265518,5.14
HR7947,7947,20.777462,16.124134,5.15
HR8826,8826,23.195608,8.720116,5.15
HR602,602,2.02844,-44.713509,5.15
HR4955,4955,13.131614,-10.740408,5.15
HR5530,5530,14.844773,-15.997237,5.15
HR7900,7900,20.667485,-18.138659,5.15
HR7897,7897,20.656914,0.486445,5.15
HR3609,3609,9.139867,66.873235,5.15
HR6228,6228,16.763859,8.582616,5.15
HR5174,5174,13.78232,-36.251933,5.15
HR3508,3508,8.865787,43.726603,5.15
HR4487,4487,11.635371,-61.826563,5.15
HR7647,7647,19.998665,37.042885,5.15
HR4703,4703,12.368713,-67.522105,5.15
HR5691,5691,15.243926,67.346722,5.15
HR736,736,2.535045,36.147271,5.15
HR5746,5746,15.477288,1.842081,5.15
HR4600,4600,12.060973,-42.434056,5.15
HR5497,5497,14.766691,-25.443181,5.15
HR4025,4025,10.225184,-66.372811,5.15
HR5667,5667,15.267785,-41.491155,5.15
HR3476,3476,8.727854,-49.822802,5.15
HR3839,3839,9.715895,72.252618,5.15
HR2999,2999,7.777577,37.517394,5.15
HR2260,2260,6.294923,-16.815908,5.15
HR349,349,1.185213,31.424736,5.15
HR4327,4327,11.121308,-42.638681,5.15
HR2379,2379,6.523068,-12.391953,5.16
HR987,987,3.310482,50.222174,5.16
HR8178,8178,21.381559,6.81114,5.16
HR2049,2049,5.848117,-52.108873,5.16
HR685,685,2.372621,55.845653,5.16
HR5780,5780,15.574032,-9.183416,5.16
Nahn,3627,9.155982,22.045446,5.16
HR5739,5739,15.429832,15.428036,5.16
HR8697,8697,22.873353,9.835664,5.16
HR4141,4141,10.586017,57.082637,5.16
HR6942,6942,18.539257,-39.704001,5.16
HR5232,5232,13.911707,-1.503125,5.16
HR3260,3260,8.254427,-62.915643,5.16
HR3064,3064,7.862862,-13.898029,5.16
HR5593,5593,15.08003,-64.03135,5.16
HR82,82,0.352017,37.968603,5.16
HR8283,8283,21.692462,-14.047611,5.16
HR875,875,2.943729,-3.71232,5.16
HR743,743,2.633909,72.818252,5.17
HR235,235,0.835443,-10.644326,5.17
HR6677,6677,17.888341,40.007959,5.17
HR7468,7468,19.610555,44.694936,5.17
HR3598,3598,8.990078,-59.083712,5.17
HR9031,9031,23.855927,-18.909163,5.17
HR4567,4567,11.933599,-17.150829,5.17
HR1383,1383,4.394681,-3.74547,5.17
HR4717,4717,12.405146,26.098606,5.17
HR4617,4617,12.130565,-75.367019,5.17
HR7213,7213,19.10554,-52.34091,5.17
HR8055,8055,21.08729,-54.727042,5.17
HR3044,3044,7.828111,-17.228408,5.17
HR4969,4969,13.166389,17.528977,5.17
HR7395,7395,19.435868,36.317896,5.17
HR8127,8127,21.260528,-20.651696,5.17
HR7373,7373,19.416164,11.944415,5.17
HR812,812,2.749328,12.445761,5.17
HR321,321,1.137477,54.92034,5.17
HR4913,4913,12.951212,-51.198752,5.17
HR3588,3588,8.981216,-47.234688,5.17
HR118,118,0.506293,-23.78768,5.17
HR4821,4821,12.687765,-13.013901,5.17
HR9006,9006,23.787776,-50.226461,5.18
HR7087,7087,18.877675,-52.10737,5.18
